"_v [cm]","Freq [GHz]","_u []","im(NearEX) [V_per_meter]"
-56.25,2.4,0.045,-0.0189851027106526
-56.25,2.4,0.0525,-0.122146729622932
-56.25,2.4,0.06,-0.2447700272644
-56.25,2.4,0.0675,-0.386167143792862
-56.25,2.4,0.075,-0.545444858313045
-56.25,2.4,0.0825,-0.721464752568281
-56.25,2.4,0.09,-0.912801711813545
-56.25,2.4,0.0975,-1.11770254211246
-56.25,2.4,0.105,-1.33404678973893
-56.25,2.4,0.1125,-1.55931214076705
-56.25,2.4,0.12,-1.7905470468816
-56.25,2.4,0.1275,-2.02435344420856
-56.25,2.4,0.135,-2.25688257900076
-56.25,2.4,0.1425,-2.48384699783239
-56.25,2.4,0.15,-2.70055166945668
-56.25,2.4,0.1575,-2.90194694974291
-56.25,2.4,0.165,-3.08270565166153
-56.25,2.4,0.1725,-3.23732581579946
-56.25,2.4,0.18,-3.36025987821579
-56.25,2.4,0.1875,-3.44606979785305
-56.25,2.4,0.195,-3.48963410246498
-56.25,2.4,0.2025,-3.48625523340122
-56.25,2.4,0.21,-3.4319867965398
-56.25,2.4,0.2175,-3.3238016845081
-56.25,2.4,0.225,-3.15982719552919
-56.25,2.4,0.2325,-2.93956011602199
-56.25,2.4,0.24,-2.66406021415084
-56.25,2.4,0.2475,-2.33610950032576
-56.25,2.4,0.255,-1.96032414265221
-56.25,2.4,0.2625,-1.54320612722671
-56.25,2.4,0.27,-1.0931227439359
-56.25,2.4,0.2775,-0.620203847067792
-56.25,2.4,0.285,-0.136149632831649
-56.25,2.4,0.2925,0.346054615935866
-56.25,2.4,0.3,0.812515818165994
-56.25,2.4,0.3075,1.24889617255767
-56.25,2.4,0.315,1.64095006626902
-56.25,2.4,0.3225,1.97511696448838
-56.25,2.4,0.33,2.23914672554602
-56.25,2.4,0.3375,2.42272867607337
-56.25,2.4,0.345,2.51809170267208
-56.25,2.4,0.3525,2.5205400054567
-56.25,2.4,0.36,2.42888841402265
-56.25,2.4,0.3675,2.24576261512932
-56.25,2.4,0.375,1.97773350188639
-56.25,2.4,0.3825,1.63523513479711
-56.25,2.4,0.39,1.23238755684765
-56.25,2.4,0.3975,0.786433548901249
-56.25,2.4,0.405,0.317096594333537
-56.25,2.4,0.4125,-0.154280929122567
-56.25,2.4,0.42,-0.605744371718237
-56.25,2.4,0.4275,-1.01583388047733
-56.25,2.4,0.435,-1.36473377155856
-56.25,2.4,0.4425,-1.6353980283087
-56.25,2.4,0.45,-1.81458143968689
-56.25,2.4,0.4575,-1.89370603161793
-56.25,2.4,0.465,-1.86949748564546
-56.25,2.4,0.4725,-1.74433631639066
-56.25,2.4,0.48,-1.52628344701251
-56.25,2.4,0.4875,-1.22875883622138
-56.25,2.4,0.495,-0.869873936650411
-56.25,2.4,0.5025,-0.471442619410372
-56.25,2.4,0.51,-0.0577191290523919
-56.25,2.4,0.5175,0.346066179892024
-56.25,2.4,0.525,0.715283973967756
-56.25,2.4,0.5325,1.02749329823724
-56.25,2.4,0.54,1.26392998136745
-56.25,2.4,0.5475,1.41078814343467
-56.25,2.4,0.555,1.46019633622236
-56.25,2.4,0.5625,1.4108073946119
-56.25,2.4,0.57,1.26794850363997
-56.25,2.4,0.5775,1.04329440326968
-56.25,2.4,0.585,0.754093806927064
-56.25,2.4,0.5925,0.421966684797132
-56.25,2.4,0.6,0.0713729652109948
-56.25,2.4,0.6075,-0.272153517410998
-56.25,2.4,0.615,-0.583874709770911
-56.25,2.4,0.6225,-0.841680905249615
-56.25,2.4,0.63,-1.027743789306
-56.25,2.4,0.6375,-1.12985746345533
-56.25,2.4,0.645,-1.14235609589094
-56.25,2.4,0.6525,-1.06652797132981
-56.25,2.4,0.66,-0.910484601554212
-56.25,2.4,0.6675,-0.688487211960915
-56.25,2.4,0.675,-0.419777776858777
-56.25,2.4,0.6825,-0.127004005910064
-56.25,2.4,0.69,0.165636481776997
-56.25,2.4,0.6975,0.434381478849889
-56.25,2.4,0.705,0.657853984005611
-56.25,2.4,0.7125,0.818811728628239
-56.25,2.4,0.72,0.905546370408319
-56.25,2.4,0.7275,0.912810472262763
-56.25,2.4,0.735,0.842189927314859
-56.25,2.4,0.7425,0.701887128881919
-56.25,2.4,0.75,0.505931804973357
-55.5,2.4,-0.75,-0.041571007344045
-55.5,2.4,-0.7425,0.233279713107655
-55.5,2.4,-0.735,0.496201464922115
-55.5,2.4,-0.7275,0.722815924965235
-55.5,2.4,-0.72,0.89154377353304
-55.5,2.4,-0.7125,0.985587339493655
-55.5,2.4,-0.705,0.994493848883039
-55.5,2.4,-0.6975,0.915159583646378
-55.5,2.4,-0.69,0.752186856438237
-55.5,2.4,-0.6825,0.517564462719832
-55.5,2.4,-0.675,0.229702679938076
-55.5,2.4,-0.6675,-0.0880895556048451
-55.5,2.4,-0.66,-0.409549940504028
-55.5,2.4,-0.6525,-0.70770128701217
-55.5,2.4,-0.645,-0.956832775191096
-55.5,2.4,-0.6375,-1.13523056213231
-55.5,2.4,-0.63,-1.22648751809614
-55.5,2.4,-0.6225,-1.22102614468276
-55.5,2.4,-0.615,-1.11690585449036
-55.5,2.4,-0.6075,-0.920009632509733
-55.5,2.4,-0.6,-0.643603952544467
-55.5,2.4,-0.5925,-0.307317123057762
-55.5,2.4,-0.585,0.064372810879092
-55.5,2.4,-0.5775,0.444012509765309
-55.5,2.4,-0.57,0.803256734496691
-55.5,2.4,-0.5625,1.11499528162586
-55.5,2.4,-0.555,1.35509784920975
-55.5,2.4,-0.5475,1.50509510352815
-55.5,2.4,-0.54,1.55228709804694
-55.5,2.4,-0.5325,1.49129776812713
-55.5,2.4,-0.525,1.32426514033005
-55.5,2.4,-0.5175,1.0606317357596
-55.5,2.4,-0.51,0.716427274109142
-55.5,2.4,-0.5025,0.313111557449146
-55.5,2.4,-0.495,-0.123925733087931
-55.5,2.4,-0.4875,-0.567091447763586
-55.5,2.4,-0.48,-0.988414253253845
-55.5,2.4,-0.4725,-1.36134086634535
-55.5,2.4,-0.465,-1.66238396897935
-55.5,2.4,-0.4575,-1.87263120093079
-55.5,2.4,-0.45,-1.97828923070807
-55.5,2.4,-0.4425,-1.97225872238599
-55.5,2.4,-0.435,-1.85375164277072
-55.5,2.4,-0.4275,-1.62833729647844
-55.5,2.4,-0.42,-1.30744002225247
-55.5,2.4,-0.4125,-0.907516269864784
-55.5,2.4,-0.405,-0.44898027304162
-55.5,2.4,-0.3975,0.045041575178946
-55.5,2.4,-0.39,0.550042798005301
-55.5,2.4,-0.3825,1.04147168990876
-55.5,2.4,-0.375,1.49599173925225
-55.5,2.4,-0.3675,1.89254380107065
-55.5,2.4,-0.36,2.21359846774809
-55.5,2.4,-0.3525,2.44522302268923
-55.5,2.4,-0.345,2.57803650832342
-55.5,2.4,-0.3375,2.60725759783446
-55.5,2.4,-0.33,2.53265694518889
-55.5,2.4,-0.3225,2.35829149218868
-55.5,2.4,-0.315,2.09205431891821
-55.5,2.4,-0.3075,1.74508035015804
-55.5,2.4,-0.3,1.33105184073881
-55.5,2.4,-0.2925,0.865448213331549
-55.5,2.4,-0.285,0.364782840618313
-55.5,2.4,-0.2775,-0.154134795721047
-55.5,2.4,-0.27,-0.674878941909153
-55.5,2.4,-0.2625,-1.18200366454122
-55.5,2.4,-0.255,-1.66153687397865
-55.5,2.4,-0.2475,-2.10136139097139
-55.5,2.4,-0.24,-2.4914791919667
-55.5,2.4,-0.2325,-2.8241612326539
-55.5,2.4,-0.225,-3.09399050745799
-55.5,2.4,-0.2175,-3.29781010693308
-55.5,2.4,-0.21,-3.43459092988346
-55.5,2.4,-0.2025,-3.50523541816381
-55.5,2.4,-0.195,-3.51233430111176
-55.5,2.4,-0.1875,-3.45989300424131
-55.5,2.4,-0.18,-3.35228095975151
-55.5,2.4,-0.1725,-3.19700320304722
-55.5,2.4,-0.165,-2.99982533102538
-55.5,2.4,-0.1575,-2.76757308962013
-55.5,2.4,-0.15,-2.50714125272707
-55.5,2.4,-0.1425,-2.22529454274429
-55.5,2.4,-0.135,-1.92850310854492
-55.5,2.4,-0.1275,-1.62281327776773
-55.5,2.4,-0.12,-1.31375272365594
-55.5,2.4,-0.1125,-1.00626793324513
-55.5,2.4,-0.105,-0.704690933499178
-55.5,2.4,-0.0975,-0.41273160755659
-55.5,2.4,-0.09,-0.133491584203118
-55.5,2.4,-0.0825,0.130504428881664
-55.5,2.4,-0.075,0.377263917111058
-55.5,2.4,-0.0675,0.605272256379448
-55.5,2.4,-0.06,0.813432321811293
-55.5,2.4,-0.0525,1.00100109361927
-55.5,2.4,-0.045,1.167525913912
-55.5,2.4,-0.0375,1.31278261310465
-55.5,2.4,-0.03,1.43671730833317
-55.5,2.4,-0.0225,1.53939329503536
-55.5,2.4,-0.015,1.62094411696032
-55.5,2.4,-0.0075,1.68153361442939
-55.5,2.4,0,1.72132351632434
-55.5,2.4,0.0075,1.74025543210503
-55.5,2.4,0.015,1.73879780958626
-55.5,2.4,0.0225,1.71680824298345
-55.5,2.4,0.03,1.67427691855513
-55.5,2.4,0.0375,1.61115183978073
-55.5,2.4,0.045,1.52735553764931
-55.5,2.4,0.0525,1.42280973650215
-55.5,2.4,0.06,1.29746766361963
-55.5,2.4,0.0675,1.15135355004067
-55.5,2.4,0.075,0.984608689724961
-55.5,2.4,0.0825,0.797543198634811
-55.5,2.4,0.09,0.590692342225201
-55.5,2.4,0.0975,0.364875980540585
-55.5,2.4,0.105,0.121259320397683
-55.5,2.4,0.1125,-0.138587225227577
-55.5,2.4,0.12,-0.412631673215159
-55.5,2.4,0.1275,-0.698330598377906
-55.5,2.4,0.135,-0.992589107878553
-55.5,2.4,0.1425,-1.29173430437028
-55.5,2.4,0.15,-1.59150606133955
-55.5,2.4,0.1575,-1.88706896775123
-55.5,2.4,0.165,-2.1730491438767
-55.5,2.4,0.1725,-2.44359924654061
-55.5,2.4,0.18,-2.69249433543377
-55.5,2.4,0.1875,-2.91326033692322
-55.5,2.4,0.195,-3.09988602464027
-55.5,2.4,0.2025,-3.2447621159554
-55.5,2.4,0.21,-3.34235145828778
-55.5,2.4,0.2175,-3.3871030498908
-55.5,2.4,0.225,-3.37430690442393
-55.5,2.4,0.2325,-3.30036673062986
-55.5,2.4,0.24,-3.16306929083949
-55.5,2.4,0.2475,-2.96183716577078
-55.5,2.4,0.255,-2.69795017456929
-55.5,2.4,0.2625,-2.37471980522924
-55.5,2.4,0.27,-1.99760087335399
-55.5,2.4,0.2775,-1.57422540087524
-55.5,2.4,0.285,-1.11434551214871
-55.5,2.4,0.2925,-0.629675055354428
-55.5,2.4,0.3,-0.133623681004595
-55.5,2.4,0.3075,0.359077821845915
-55.5,2.4,0.315,0.832856172543997
-55.5,2.4,0.3225,1.27186686788476
-55.5,2.4,0.33,1.66063980256954
-55.5,2.4,0.3375,1.9847741683173
-55.5,2.4,0.345,2.23165134151515
-55.5,2.4,0.3525,2.39112934957484
-55.5,2.4,0.36,2.4561789992089
-55.5,2.4,0.3675,2.42342033341376
-55.5,2.4,0.375,2.29351915524718
-55.5,2.4,0.3825,2.07152385684579
-55.5,2.4,0.39,1.76648896302543
-55.5,2.4,0.3975,1.3917210689292
-55.5,2.4,0.405,0.964117453040466
-55.5,2.4,0.4125,0.503521036107793
-55.5,2.4,0.42,0.0318360662976396
-55.5,2.4,0.4275,-0.428028760999583
-55.5,2.4,0.435,-0.853339396193297
-55.5,2.4,0.4425,-1.22277492975484
-55.5,2.4,0.45,-1.51765333154411
-55.5,2.4,0.4575,-1.72306706768537
-55.5,2.4,0.465,-1.82885096289462
-55.5,2.4,0.4725,-1.83030987617071
-55.5,2.4,0.48,-1.7286445681838
-55.5,2.4,0.4875,-1.53103027967304
-55.5,2.4,0.495,-1.25032328274036
-55.5,2.4,0.5025,-0.904394845527543
-55.5,2.4,0.51,-0.515118114698529
-55.5,2.4,0.5175,-0.107059523941771
-55.5,2.4,0.525,0.294049534550859
-55.5,2.4,0.5325,0.662964916412182
-55.5,2.4,0.54,0.976595712630653
-55.5,2.4,0.5475,1.21556712191177
-55.5,2.4,0.555,1.36556501616041
-55.5,2.4,0.5625,1.41835766513309
-55.5,2.4,0.57,1.37261052767032
-55.5,2.4,0.5775,1.23331201448889
-55.5,2.4,0.585,1.01236619846732
-55.5,2.4,0.5925,0.727253319288398
-55.5,2.4,0.6,0.39987800331716
-55.5,2.4,0.6075,0.0549691556619108
-55.5,2.4,0.615,-0.281752023715831
-55.5,2.4,0.6225,-0.585499317902443
-55.5,2.4,0.63,-0.834295646578944
-55.5,2.4,0.6375,-1.01064558294522
-55.5,2.4,0.645,-1.10286991413453
-55.5,2.4,0.6525,-1.10598990305752
-55.5,2.4,0.66,-1.0220831133472
-55.5,2.4,0.6675,-0.860074553247575
-55.5,2.4,0.675,-0.634973145550045
-55.5,2.4,0.6825,-0.366610270191998
-55.5,2.4,0.69,-0.0779802764043742
-55.5,2.4,0.6975,0.206681499917574
-55.5,2.4,0.705,0.463922949495456
-55.5,2.4,0.7125,0.673030089533666
-55.5,2.4,0.72,0.817744679938719
-55.5,2.4,0.7275,0.887595108183417
-55.5,2.4,0.735,0.878723290172926
-55.5,2.4,0.7425,0.794133622560169
-55.5,2.4,0.75,0.643340715701887
-54.75,2.4,-0.75,0.157702500159422
-54.75,2.4,-0.7425,0.421191404467606
-54.75,2.4,-0.735,0.654725244166444
-54.75,2.4,-0.7275,0.835892786381953
-54.75,2.4,-0.72,0.946609921498707
-54.75,2.4,-0.7125,0.974825542347167
-54.75,2.4,-0.705,0.915690373537304
-54.75,2.4,-0.6975,0.77208322454425
-54.75,2.4,-0.69,0.5544483616956
-54.75,2.4,-0.6825,0.279960279977713
-54.75,2.4,-0.675,-0.0289077068143067
-54.75,2.4,-0.6675,-0.346282381112744
-54.75,2.4,-0.66,-0.645088543237136
-54.75,2.4,-0.6525,-0.899300028465507
-54.75,2.4,-0.645,-1.08624874504605
-54.75,2.4,-0.6375,-1.18859753740733
-54.75,2.4,-0.63,-1.19567309575889
-54.75,2.4,-0.6225,-1.10445811337362
-54.75,2.4,-0.615,-0.919882598141265
-54.75,2.4,-0.6075,-0.654465325839685
-54.75,2.4,-0.6,-0.32734345019618
-54.75,2.4,-0.5925,0.037222100539899
-54.75,2.4,-0.585,0.411736998079827
-54.75,2.4,-0.5775,0.767602316866139
-54.75,2.4,-0.57,1.07730938728452
-54.75,2.4,-0.5625,1.31652783575984
-54.75,2.4,-0.555,1.46555962800934
-54.75,2.4,-0.5475,1.51215034968989
-54.75,2.4,-0.54,1.45048205140906
-54.75,2.4,-0.5325,1.2827103411783
-54.75,2.4,-0.525,1.01850564379061
-54.75,2.4,-0.5175,0.674318615778204
-54.75,2.4,-0.51,0.272178855108511
-54.75,2.4,-0.5025,-0.161871784086572
-54.75,2.4,-0.495,-0.599587527606752
-54.75,2.4,-0.4875,-1.01243291817804
-54.75,2.4,-0.48,-1.373465913636
-54.75,2.4,-0.4725,-1.6590616604256
-54.75,2.4,-0.465,-1.85036643130816
-54.75,2.4,-0.4575,-1.93447002072951
-54.75,2.4,-0.45,-1.90471355380419
-54.75,2.4,-0.4425,-1.76163208466899
-54.75,2.4,-0.435,-1.51222584986453
-54.75,2.4,-0.4275,-1.16952930649206
-54.75,2.4,-0.42,-0.75168811850586
-54.75,2.4,-0.4125,-0.280773043801715
-54.75,2.4,-0.405,0.218580877703169
-54.75,2.4,-0.3975,0.720616510139711
-54.75,2.4,-0.39,1.19988652367233
-54.75,2.4,-0.3825,1.63259090798399
-54.75,2.4,-0.375,1.99774837678081
-54.75,2.4,-0.3675,2.27821427762666
-54.75,2.4,-0.36,2.46119172093434
-54.75,2.4,-0.3525,2.53876534053923
-54.75,2.4,-0.345,2.50804737917868
-54.75,2.4,-0.3375,2.37101903844959
-54.75,2.4,-0.33,2.13416330426509
-54.75,2.4,-0.3225,1.80790304215538
-54.75,2.4,-0.315,1.40589137551716
-54.75,2.4,-0.3075,0.944204833880791
-54.75,2.4,-0.3,0.440489858025095
-54.75,2.4,-0.2925,-0.0868896258691551
-54.75,2.4,-0.285,-0.619661156102033
-54.75,2.4,-0.2775,-1.14037390727324
-54.75,2.4,-0.27,-1.63302302299873
-54.75,2.4,-0.2625,-2.08354977971031
-54.75,2.4,-0.255,-2.48020788537865
-54.75,2.4,-0.2475,-2.81379425461319
-54.75,2.4,-0.24,-3.07774965392406
-54.75,2.4,-0.2325,-3.26814040728146
-54.75,2.4,-0.225,-3.38353673992365
-54.75,2.4,-0.2175,-3.42480627476291
-54.75,2.4,-0.21,-3.39484273286856
-54.75,2.4,-0.2025,-3.29825015582644
-54.75,2.4,-0.195,-3.14100214729105
-54.75,2.4,-0.1875,-2.93009394232366
-54.75,2.4,-0.18,-2.67251688390638
-54.75,2.4,-0.1725,-2.3777275496322
-54.75,2.4,-0.165,-2.0531213335806
-54.75,2.4,-0.1575,-1.70663905166443
-54.75,2.4,-0.15,-1.3458398519664
-54.75,2.4,-0.1425,-0.977737096891771
-54.75,2.4,-0.135,-0.608677441064913
-54.75,2.4,-0.1275,-0.244260900116264
-54.75,2.4,-0.12,0.110701620678888
-54.75,2.4,-0.1125,0.452197791966168
-54.75,2.4,-0.105,0.776995324730627
-54.75,2.4,-0.0975,1.08260066142826
-54.75,2.4,-0.09,1.36720007138219
-54.75,2.4,-0.0825,1.62958806194897
-54.75,2.4,-0.075,1.86908759278994
-54.75,2.4,-0.0675,2.08546605252341
-54.75,2.4,-0.06,2.27885037362764
-54.75,2.4,-0.0525,2.44964406408662
-54.75,2.4,-0.045,2.59844835638663
-54.75,2.4,-0.0375,2.72598914151579
-54.75,2.4,-0.03,2.83305088532921
-54.75,2.4,-0.0225,2.92041832773812
-54.75,2.4,-0.015,2.98882644623511
-54.75,2.4,-0.0075,3.03891892367566
-54.75,2.4,0,3.07121519119553
-54.75,2.4,0.0075,3.08584239457819
-54.75,2.4,0.015,3.08348198933495
-54.75,2.4,0.0225,3.06393539790279
-54.75,2.4,0.03,3.02706458295763
-54.75,2.4,0.0375,2.97256888666561
-54.75,2.4,0.045,2.90000221748857
-54.75,2.4,0.0525,2.8087984892917
-54.75,2.4,0.06,2.69830531407616
-54.75,2.4,0.0675,2.56782589833134
-54.75,2.4,0.075,2.41666898884993
-54.75,2.4,0.0825,2.2442065472661
-54.75,2.4,0.09,2.04993859654014
-54.75,2.4,0.0975,1.83356437345049
-54.75,2.4,0.105,1.59505853939323
-54.75,2.4,0.1125,1.33475075304047
-54.75,2.4,0.12,1.05340640423158
-54.75,2.4,0.1275,0.752305767120064
-54.75,2.4,0.135,0.433318277569179
-54.75,2.4,0.1425,0.0989681080178181
-54.75,2.4,0.15,-0.247513257355028
-54.75,2.4,0.1575,-0.602152106896274
-54.75,2.4,0.165,-0.960220108382721
-54.75,2.4,0.1725,-1.31624929247644
-54.75,2.4,0.18,-1.66407899159391
-54.75,2.4,0.1875,-1.99693872392519
-54.75,2.4,0.195,-2.30823801884452
-54.75,2.4,0.2025,-2.58903727897021
-54.75,2.4,0.21,-2.83230548156131
-54.75,2.4,0.2175,-3.03045563018626
-54.75,2.4,0.225,-3.17629737394058
-54.75,2.4,0.2325,-3.26334072226879
-54.75,2.4,0.24,-3.28611729017077
-54.75,2.4,0.2475,-3.24050664398974
-54.75,2.4,0.255,-3.12405285083726
-54.75,2.4,0.2625,-2.93625428651225
-54.75,2.4,0.27,-2.67880834217616
-54.75,2.4,0.2775,-2.35579210249613
-54.75,2.4,0.285,-1.97376054332302
-54.75,2.4,0.2925,-1.5417454751121
-54.75,2.4,0.3,-1.0711414438236
-54.75,2.4,0.3075,-0.575469124558804
-54.75,2.4,0.315,-0.0700123448450863
-54.75,2.4,0.3225,0.428668408296846
-54.75,2.4,0.33,0.903335582148938
-54.75,2.4,0.3375,1.33676881142295
-54.75,2.4,0.345,1.71252737402082
-54.75,2.4,0.3525,2.01574694104556
-54.75,2.4,0.36,2.23393042316614
-54.75,2.4,0.3675,2.35768819372424
-54.75,2.4,0.375,2.38138078118566
-54.75,2.4,0.3825,2.30362144653209
-54.75,2.4,0.39,2.12765435505357
-54.75,2.4,0.3975,1.86121830499517
-54.75,2.4,0.405,1.51662909225063
-54.75,2.4,0.4125,1.11028385638196
-54.75,2.4,0.42,0.661990149504708
-54.75,2.4,0.4275,0.19405936118076
-54.75,2.4,0.435,-0.26979820151916
-54.75,2.4,0.4425,-0.705722974034766
-54.75,2.4,0.45,-1.09103278397546
-54.75,2.4,0.4575,-1.40554802958467
-54.75,2.4,0.465,-1.63283079970036
-54.75,2.4,0.4725,-1.76125271817531
-54.75,2.4,0.48,-1.78481173790152
-54.75,2.4,0.4875,-1.70362977641087
-54.75,2.4,0.495,-1.52408064883052
-54.75,2.4,0.5025,-1.25852038382425
-54.75,2.4,0.51,-0.924618388210685
-54.75,2.4,0.5175,-0.544316317986684
-54.75,2.4,0.525,-0.142469862727673
-54.75,2.4,0.5325,0.254745270343851
-54.75,2.4,0.54,0.621560303028313
-54.75,2.4,0.5475,0.934355341969833
-54.75,2.4,0.555,1.17329155542396
-54.75,2.4,0.5625,1.32371120066734
-54.75,2.4,0.57,1.37728995973787
-54.75,2.4,0.5775,1.33237464328609
-54.75,2.4,0.585,1.19440115512932
-54.75,2.4,0.5925,0.975433439743247
-54.75,2.4,0.6,0.69328259270549
-54.75,2.4,0.6075,0.370187179885534
-54.75,2.4,0.615,0.031142674188371
-54.75,2.4,0.6225,-0.297996753530568
-54.75,2.4,0.63,-0.592498892153245
-54.75,2.4,0.6375,-0.830660661295397
-54.75,2.4,0.645,-0.995487755929744
-54.75,2.4,0.6525,-1.07600762441675
-54.75,2.4,0.66,-1.06810378169201
-54.75,2.4,0.6675,-0.974796960225704
-54.75,2.4,0.675,-0.805943569670088
-54.75,2.4,0.6825,-0.577370687555178
-54.75,2.4,0.69,-0.309515161843409
-54.75,2.4,0.6975,-0.0256780665246445
-54.75,2.4,0.705,0.249959327043185
-54.75,2.4,0.7125,0.494389106877934
-54.75,2.4,0.72,0.687722577957278
-54.75,2.4,0.7275,0.814858580340991
-54.75,2.4,0.735,0.866727194716868
-54.75,2.4,0.7425,0.840998193226349
-54.75,2.4,0.75,0.742190645527388
-54,2.4,-0.75,0.34297137664973
-54,2.4,-0.7425,0.582274667775905
-54,2.4,-0.735,0.775322284396052
-54,2.4,-0.7275,0.902786107509489
-54,2.4,-0.72,0.950985474144163
-54,2.4,-0.7125,0.913226193069105
-54,2.4,-0.705,0.790508859248326
-54,2.4,-0.6975,0.591541579882679
-54,2.4,-0.69,0.33205644464132
-54,2.4,-0.6825,0.0334924973547977
-54,2.4,-0.675,-0.278835257567846
-54,2.4,-0.6675,-0.577916239381495
-54,2.4,-0.66,-0.837380048249408
-54,2.4,-0.6525,-1.03363278061167
-54,2.4,-0.645,-1.1483817523031
-54,2.4,-0.6375,-1.16970429740197
-54,2.4,-0.63,-1.09333556731158
-54,2.4,-0.6225,-0.923054771241934
-54,2.4,-0.615,-0.670427661009374
-54,2.4,-0.6075,-0.353907162506072
-54,2.4,-0.6,0.00262562884530507
-54,2.4,-0.5925,0.371752958954721
-54,2.4,-0.585,0.724684383372028
-54,2.4,-0.5775,1.03351458584969
-54,2.4,-0.57,1.27339326853798
-54,2.4,-0.5625,1.42443721083966
-54,2.4,-0.555,1.47278592976202
-54,2.4,-0.5475,1.41336214460474
-54,2.4,-0.54,1.24776710018122
-54,2.4,-0.5325,0.985695103082462
-54,2.4,-0.525,0.643827489988432
-54,2.4,-0.5175,0.244599527077102
-54,2.4,-0.51,-0.185423292082876
-54,2.4,-0.5025,-0.61742942009909
-54,2.4,-0.495,-1.02236184737426
-54,2.4,-0.4875,-1.37288873390118
-54,2.4,-0.48,-1.64520647299137
-54,2.4,-0.4725,-1.82055609220122
-54,2.4,-0.465,-1.88636012953149
-54,2.4,-0.4575,-1.83694140980135
-54,2.4,-0.45,-1.67357843360842
-54,2.4,-0.4425,-1.40466602964233
-54,2.4,-0.435,-1.0446998337491
-54,2.4,-0.4275,-0.613366366521024
-54,2.4,-0.42,-0.134247266709062
-54,2.4,-0.4125,0.366655660332029
-54,2.4,-0.405,0.862472400488287
-54,2.4,-0.3975,1.32699359965212
-54,2.4,-0.39,1.73608488556891
-54,2.4,-0.3825,2.06890919842719
-54,2.4,-0.375,2.30889762086862
-54,2.4,-0.3675,2.44459793529113
-54,2.4,-0.36,2.46945466802184
-54,2.4,-0.3525,2.38262627946321
-54,2.4,-0.345,2.18835345491585
-54,2.4,-0.3375,1.89556377946442
-54,2.4,-0.33,1.51719252777355
-54,2.4,-0.3225,1.06935293825383
-54,2.4,-0.315,0.570413512609936
-54,2.4,-0.3075,0.040039360813095
-54,2.4,-0.3,-0.501749264339324
-54,2.4,-0.2925,-1.03545468556609
-54,2.4,-0.285,-1.54287776987926
-54,2.4,-0.2775,-2.00776389275642
-54,2.4,-0.27,-2.41630083095836
-54,2.4,-0.2625,-2.75746046751497
-54,2.4,-0.255,-3.02318533443513
-54,2.4,-0.2475,-3.20842891391004
-54,2.4,-0.24,-3.31106497044902
-54,2.4,-0.2325,-3.33168583828775
-54,2.4,-0.225,-3.27331251381528
-54,2.4,-0.2175,-3.14104068614208
-54,2.4,-0.21,-2.94164665284964
-54,2.4,-0.2025,-2.68317564770925
-54,2.4,-0.195,-2.37453272525577
-54,2.4,-0.1875,-2.02509328960224
-54,2.4,-0.18,-1.64381141167864
-54,2.4,-0.1725,-1.24111615669096
-54,2.4,-0.165,-0.825238174565711
-54,2.4,-0.1575,-0.404333128523982
-54,2.4,-0.15,0.0142713111812445
-54,2.4,-0.1425,0.424180460405393
-54,2.4,-0.135,0.819990045065429
-54,2.4,-0.1275,1.19730132220763
-54,2.4,-0.12,1.55270003819801
-54,2.4,-0.1125,1.88370579069469
-54,2.4,-0.105,2.18869840398684
-54,2.4,-0.0975,2.46682765857905
-54,2.4,-0.09,2.71791221045212
-54,2.4,-0.0825,2.94233286603422
-54,2.4,-0.075,3.14092461254357
-54,2.4,-0.0675,3.31487099860659
-54,2.4,-0.06,3.46560366563195
-54,2.4,-0.0525,3.59470908460008
-54,2.4,-0.045,3.70384388370842
-54,2.4,-0.0375,3.79465957815346
-54,2.4,-0.03,3.86873704425045
-54,2.4,-0.0225,3.92753071898336
-54,2.4,-0.015,3.97232225007452
-54,2.4,-0.0075,4.00418316346858
-54,2.4,0,4.02394604419761
-54,2.4,0.0075,4.03192874600413
-54,2.4,0.015,4.0289297403767
-54,2.4,0.0225,4.01472585775499
-54,2.4,0.03,3.98905967102836
-54,2.4,0.0375,3.95140392989101
-54,2.4,0.045,3.90097680393808
-54,2.4,0.0525,3.83676452384507
-54,2.4,0.06,3.75755177961201
-54,2.4,0.0675,3.66196029264815
-54,2.4,0.075,3.5484959756907
-54,2.4,0.0825,3.4156050181057
-54,2.4,0.09,3.26173907254403
-54,2.4,0.0975,3.08542946314426
-54,2.4,0.105,2.88536997975289
-54,2.4,0.1125,2.66050736569645
-54,2.4,0.12,2.41013805288874
-54,2.4,0.1275,2.13400905880724
-54,2.4,0.135,1.83242025451499
-54,2.4,0.1425,1.50632446982839
-54,2.4,0.15,1.15742115888245
-54,2.4,0.1575,0.788238654212803
-54,2.4,0.165,0.402199446369528
-54,2.4,0.1725,0.00366250251982725
-54,2.4,0.18,-0.402063550404613
-54,2.4,0.1875,-0.808742435688137
-54,2.4,0.195,-1.20996354193068
-54,2.4,0.2025,-1.59650014794068
-54,2.4,0.21,-1.96056241080946
-54,2.4,0.2175,-2.29329803633781
-54,2.4,0.225,-2.58571831331742
-54,2.4,0.2325,-2.82900002964755
-54,2.4,0.24,-3.01482622044948
-54,2.4,0.2475,-3.13575571372519
-54,2.4,0.255,-3.18560811877079
-54,2.4,0.2625,-3.15984776175433
