"_v [cm]","Freq [GHz]","_u []","re(NearEX) [V_per_meter]"
51,2.4,-0.735,-0.272330545981451
51,2.4,-0.7275,-0.521351834501007
51,2.4,-0.72,-0.729417002801657
51,2.4,-0.7125,-0.875390792298337
51,2.4,-0.705,-0.94352042462434
51,2.4,-0.6975,-0.925009170173852
51,2.4,-0.69,-0.818952067984768
51,2.4,-0.6825,-0.632544378721552
51,2.4,-0.675,-0.380541971823716
51,2.4,-0.6675,-0.0840227070711864
51,2.4,-0.66,0.231437662449694
51,2.4,-0.6525,0.537873256097896
51,2.4,-0.645,0.807936871698773
51,2.4,-0.6375,1.01651436321374
51,2.4,-0.63,1.14351303622596
51,2.4,-0.6225,1.17553005735429
51,2.4,-0.615,1.10708183902923
51,2.4,-0.6075,0.94115245477427
51,2.4,-0.6,0.689018656673656
51,2.4,-0.5925,0.36937252976971
51,2.4,-0.585,0.00682296044048889
51,2.4,-0.5775,-0.370091300262623
51,2.4,-0.57,-0.731205392546251
51,2.4,-0.5625,-1.04715428975418
51,2.4,-0.555,-1.29146867339115
51,2.4,-0.5475,-1.44362058874006
51,2.4,-0.54,-1.48932226657052
51,2.4,-0.5325,-1.42243287626943
51,2.4,-0.525,-1.24525081981436
51,2.4,-0.5175,-0.968331119016896
51,2.4,-0.51,-0.609680928559024
51,2.4,-0.5025,-0.193410136384565
51,2.4,-0.495,0.252046460654114
51,2.4,-0.4875,0.695990351310165
51,2.4,-0.48,1.10764293836216
51,2.4,-0.4725,1.45828804495057
51,2.4,-0.465,1.72321984083808
51,2.4,-0.4575,1.88360396024882
51,2.4,-0.45,1.92669120539352
51,2.4,-0.4425,1.8479727640589
51,2.4,-0.435,1.65042585363207
51,2.4,-0.4275,1.34439174851322
51,2.4,-0.42,0.946774469321371
51,2.4,-0.4125,0.479850772207024
51,2.4,-0.405,-0.0302104807101072
51,2.4,-0.3975,-0.555007948751872
51,2.4,-0.39,-1.06563011512886
51,2.4,-0.3825,-1.53432769808279
51,2.4,-0.375,-1.93603483536949
51,2.4,-0.3675,-2.24981464162453
51,2.4,-0.36,-2.45925639993731
51,2.4,-0.3525,-2.55394072175839
51,2.4,-0.345,-2.52924080124473
51,2.4,-0.3375,-2.38639707726294
51,2.4,-0.33,-2.13216230376963
51,2.4,-0.3225,-1.77817861352366
51,2.4,-0.315,-1.34014391361721
51,2.4,-0.3075,-0.836832026126623
51,2.4,-0.3,-0.289033272381204
51,2.4,-0.2925,0.281519911310815
51,2.4,-0.285,0.853183594385814
51,2.4,-0.2775,1.405339250017
51,2.4,-0.27,1.91930594884605
51,2.4,-0.2625,2.3785658961644
51,2.4,-0.255,2.76983716655706
51,2.4,-0.2475,3.08297421473267
51,2.4,-0.24,3.31117655165515
51,2.4,-0.2325,3.45094477355674
51,2.4,-0.225,3.50189885948218
51,2.4,-0.2175,3.46648427354146
51,2.4,-0.21,3.34959375840953
51,2.4,-0.2025,3.15813317334746
51,2.4,-0.195,2.9005585722919
51,2.4,-0.1875,2.58640925587477
51,2.4,-0.18,2.2257386022015
51,2.4,-0.1725,1.82913641950115
51,2.4,-0.165,1.40675845271942
51,2.4,-0.1575,0.968388609147635
51,2.4,-0.15,0.5231006195183
51,2.4,-0.1425,0.0790701795038466
51,2.4,-0.135,-0.356552570164307
51,2.4,-0.1275,-0.777714506291293
51,2.4,-0.12,-1.17948096708834
51,2.4,-0.1125,-1.55801435665037
51,2.4,-0.105,-1.910517669328
51,2.4,-0.0975,-2.23515078975214
51,2.4,-0.09,-2.53092712721091
51,2.4,-0.0825,-2.79755719161749
51,2.4,-0.075,-3.03547337078958
51,2.4,-0.0675,-3.24550387862636
51,2.4,-0.06,-3.42887558462421
51,2.4,-0.0525,-3.58707063958631
51,2.4,-0.045,-3.72172043801896
51,2.4,-0.0375,-3.83450989814252
51,2.4,-0.03,-3.9270930150351
51,2.4,-0.0225,-4.0010201028314
51,2.4,-0.015,-4.05767673713508
51,2.4,-0.0075,-4.09823413354163
51,2.4,0,-4.12361054126876
51,2.4,0.0075,-4.13439037208309
51,2.4,0.015,-4.130992818645
51,2.4,0.0225,-4.11342130200902
51,2.4,0.03,-4.08140038807689
51,2.4,0.0375,-4.03435946452015
51,2.4,0.045,-3.97145307318181
51,2.4,0.0525,-3.89159107162636
51,2.4,0.06,-3.79347895405475
51,2.4,0.0675,-3.67566868635297
51,2.4,0.075,-3.53662035060556
51,2.4,0.0825,-3.37477473425451
51,2.4,0.09,-3.18863672472744
51,2.4,0.0975,-2.97686897275237
51,2.4,0.105,-2.73842525624364
51,2.4,0.1125,-2.47253136941227
51,2.4,0.12,-2.17900727953482
51,2.4,0.1275,-1.8582369175692
51,2.4,0.135,-1.51132224997719
51,2.4,0.1425,-1.14019041668335
51,2.4,0.15,-0.747687440384282
51,2.4,0.1575,-0.337651896885977
51,2.4,0.165,0.0850385548650442
51,2.4,0.1725,0.514455078760167
51,2.4,0.18,0.943647110469902
51,2.4,0.1875,1.36471980390596
51,2.4,0.195,1.76903725226966
51,2.4,0.2025,2.14711892845286
51,2.4,0.21,2.48932606914563
51,2.4,0.2175,2.7858655609662
51,2.4,0.225,3.02721809727661
51,2.4,0.2325,3.20453291863975
51,2.4,0.24,3.31005176025246
51,2.4,0.2475,3.33754519393405
51,2.4,0.255,3.28274094439838
51,2.4,0.2625,3.14372077414726
51,2.4,0.27,2.92126049193218
51,2.4,0.2775,2.61908686300144
51,2.4,0.285,2.24402596847509
51,2.4,0.2925,1.80596234672439
51,2.4,0.3,1.317971273421
51,2.4,0.3075,0.795568269980838
51,2.4,0.315,0.256589167960258
51,2.4,0.3225,-0.279525849704616
51,2.4,0.33,-0.792498258047985
51,2.4,0.3375,-1.26209442236129
51,2.4,0.345,-1.66908820426583
51,2.4,0.3525,-1.99625552014828
51,2.4,0.36,-2.22934584368873
51,2.4,0.3675,-2.35797086890195
51,2.4,0.375,-2.37634931135188
51,2.4,0.3825,-2.28375293610742
51,2.4,0.39,-2.08516776629023
51,2.4,0.3975,-1.79071989321455
51,2.4,0.405,-1.41577640872455
51,2.4,0.4125,-0.980188126241706
51,2.4,0.42,-0.507345958914276
51,2.4,0.4275,-0.0229715422551986
51,2.4,0.435,0.446297744621785
51,2.4,0.4425,0.874450182509383
51,2.4,0.45,1.23767348105608
51,2.4,0.4575,1.5158576630081
51,2.4,0.465,1.69392155882331
51,2.4,0.4725,1.76286288568389
51,2.4,0.48,1.72000565599846
51,2.4,0.4875,1.57115660729622
51,2.4,0.495,1.3273721702955
51,2.4,0.5025,1.00638610384498
51,2.4,0.51,0.630941645199043
51,2.4,0.5175,0.227289385876655
51,2.4,0.525,-0.176597858604915
51,2.4,0.5325,-0.552971273717182
51,2.4,0.54,-0.876273622333225
51,2.4,0.5475,-1.12498085273133
51,2.4,0.555,-1.28317434329114
51,2.4,0.5625,-1.34171614913169
51,2.4,0.57,-1.29930237591834
51,2.4,0.5775,-1.16112697594103
51,2.4,0.585,-0.940484410316289
51,2.4,0.5925,-0.656446544987306
51,2.4,0.6,-0.33265961979507
51,2.4,0.6075,0.0045363063897436
51,2.4,0.615,0.328212046056173
51,2.4,0.6225,0.613008351780882
51,2.4,0.63,0.837171311433227
51,2.4,0.6375,0.984292895816661
51,2.4,0.645,1.04460746206853
51,2.4,0.6525,1.01573063852221
51,2.4,0.66,0.902773521104259
51,2.4,0.6675,0.717818628436478
51,2.4,0.675,0.478799935635637
51,2.4,0.6825,0.207882499903082
51,2.4,0.69,-0.0705172453512065
51,2.4,0.6975,-0.331895905172889
51,2.4,0.705,-0.553819481905629
51,2.4,0.7125,-0.717878200004984
51,2.4,0.72,-0.811263455834757
51,2.4,0.7275,-0.827824269186746
51,2.4,0.735,-0.768508021609475
51,2.4,0.7425,-0.641147092292707
51,2.4,0.75,-0.459613969936614
51.75,2.4,-0.75,0.419495074438029
51.75,2.4,-0.7425,0.178369530776225
51.75,2.4,-0.735,-0.0889463257789284
51.75,2.4,-0.7275,-0.357612072438325
51.75,2.4,-0.72,-0.602073894247626
51.75,2.4,-0.7125,-0.798469917614382
51.75,2.4,-0.705,-0.926899666756615
51.75,2.4,-0.6975,-0.973343624677918
51.75,2.4,-0.69,-0.931052588089524
51.75,2.4,-0.6825,-0.801276918014678
51.75,2.4,-0.675,-0.593267857151701
51.75,2.4,-0.6675,-0.323550757811767
51.75,2.4,-0.66,-0.0145368899287452
51.75,2.4,-0.6525,0.307276194255093
51.75,2.4,-0.645,0.614088339907024
51.75,2.4,-0.6375,0.878486199237193
51.75,2.4,-0.63,1.07632202102029
51.75,2.4,-0.6225,1.18870769221697
51.75,2.4,-0.615,1.20367967692644
51.75,2.4,-0.6075,1.1172740147645
51.75,2.4,-0.6,0.93392451570201
51.75,2.4,-0.5925,0.666156918988913
51.75,2.4,-0.585,0.333612298628754
51.75,2.4,-0.5775,-0.0385109328959504
51.75,2.4,-0.57,-0.421460177793164
51.75,2.4,-0.5625,-0.785206733158424
51.75,2.4,-0.555,-1.10064257653236
51.75,2.4,-0.5475,-1.34244273643203
51.75,2.4,-0.54,-1.49026873111856
51.75,2.4,-0.5325,-1.53071855405029
51.75,2.4,-0.525,-1.45825532301427
51.75,2.4,-0.5175,-1.27560071689526
51.75,2.4,-0.51,-0.993505913753524
51.75,2.4,-0.5025,-0.629933754383801
51.75,2.4,-0.495,-0.208729740559672
51.75,2.4,-0.4875,0.242104725650015
51.75,2.4,-0.48,0.692398162550982
51.75,2.4,-0.4725,1.11190181356198
51.75,2.4,-0.465,1.47233625426193
51.75,2.4,-0.4575,1.74943163821413
51.75,2.4,-0.45,1.92375370341787
51.75,2.4,-0.4425,1.98287105104822
51.75,2.4,-0.435,1.92142098094581
51.75,2.4,-0.4275,1.74142668474729
51.75,2.4,-0.42,1.45200692139995
51.75,2.4,-0.4125,1.06865067945427
51.75,2.4,-0.405,0.612126821675275
51.75,2.4,-0.3975,0.107118660019007
51.75,2.4,-0.39,-0.419314381325281
51.75,2.4,-0.3825,-0.939341624285307
51.75,2.4,-0.375,-1.42592948773398
51.75,2.4,-0.3675,-1.85439409891741
51.75,2.4,-0.36,-2.20322783029707
51.75,2.4,-0.3525,-2.45560337302581
51.75,2.4,-0.345,-2.59971828748612
51.75,2.4,-0.3375,-2.62921413611885
51.75,2.4,-0.33,-2.54321071915142
51.75,2.4,-0.3225,-2.34605154446007
51.75,2.4,-0.315,-2.04679908039997
51.75,2.4,-0.3075,-1.6585293160402
51.75,2.4,-0.3,-1.19748188566083
51.75,2.4,-0.2925,-0.682124552552412
51.75,2.4,-0.285,-0.132189521495556
51.75,2.4,-0.2775,0.432265588268584
51.75,2.4,-0.27,0.991821961971035
51.75,2.4,-0.2625,1.52808967213624
51.75,2.4,-0.255,2.02487988678776
51.75,2.4,-0.2475,2.46833109154301
51.75,2.4,-0.24,2.84731987268651
51.75,2.4,-0.2325,3.15363206476298
51.75,2.4,-0.225,3.38199145150177
51.75,2.4,-0.2175,3.52996232942569
51.75,2.4,-0.21,3.59774645200691
51.75,2.4,-0.2025,3.58789734875336
51.75,2.4,-0.195,3.50497587832352
51.75,2.4,-0.1875,3.35517032917815
51.75,2.4,-0.18,3.14581836083225
51.75,2.4,-0.1725,2.88532980612725
51.75,2.4,-0.165,2.58238139025517
51.75,2.4,-0.1575,2.24586284561133
51.75,2.4,-0.15,1.88451630169028
51.75,2.4,-0.1425,1.5066928030992
51.75,2.4,-0.135,1.12015930800711
51.75,2.4,-0.1275,0.731955981326903
51.75,2.4,-0.12,0.348301421786993
51.75,2.4,-0.1125,-0.0254582058743425
51.75,2.4,-0.105,-0.384861331580694
51.75,2.4,-0.0975,-0.726310337463848
51.75,2.4,-0.09,-1.04702431400884
51.75,2.4,-0.0825,-1.34496566658617
51.75,2.4,-0.075,-1.61877209789814
51.75,2.4,-0.0675,-1.86765379648525
51.75,2.4,-0.06,-2.09129996423519
51.75,2.4,-0.0525,-2.28978226128339
51.75,2.4,-0.045,-2.46346084831183
51.75,2.4,-0.0375,-2.61289575613018
51.75,2.4,-0.03,-2.73876555123062
51.75,2.4,-0.0225,-2.84179471550385
51.75,2.4,-0.015,-2.92269069927614
51.75,2.4,-0.0075,-2.9820912431556
51.75,2.4,0,-3.02052229300914
51.75,2.4,0.0075,-3.03831162215967
51.75,2.4,0.015,-3.03575833552621
51.75,2.4,0.0225,-3.012883397107
51.75,2.4,0.03,-2.9695586610321
51.75,2.4,0.0375,-2.90549444797498
51.75,2.4,0.045,-2.82026142641094
51.75,2.4,0.0525,-2.71332295719297
51.75,2.4,0.06,-2.58407776417605
51.75,2.4,0.0675,-2.43191267997571
51.75,2.4,0.075,-2.25626503297869
51.75,2.4,0.0825,-2.05669397825433
51.75,2.4,0.09,-1.83295972421503
51.75,2.4,0.0975,-1.5851091673905
51.75,2.4,0.105,-1.31356687500643
51.75,2.4,0.1125,-1.01921236726174
51.75,2.4,0.12,-0.703510042107183
51.75,2.4,0.1275,-0.368554349265911
51.75,2.4,0.135,-0.0171586346207027
51.75,2.4,0.1425,0.347084728486732
51.75,2.4,0.15,0.719764712202811
51.75,2.4,0.1575,1.09563826924756
51.75,2.4,0.165,1.46864895611632
51.75,2.4,0.1725,1.8319829081693
51.75,2.4,0.18,2.17816677832445
51.75,2.4,0.1875,2.49921106234919
51.75,2.4,0.195,2.78685832994355
51.75,2.4,0.2025,3.03259524050046
51.75,2.4,0.21,3.22826582727522
51.75,2.4,0.2175,3.36617219770544
51.75,2.4,0.225,3.43947702602241
51.75,2.4,0.2325,3.44256881604749
51.75,2.4,0.24,3.37142867010182
51.75,2.4,0.2475,3.22398037232517
51.75,2.4,0.255,3.00040337278262
51.75,2.4,0.2625,2.70338689490398
51.75,2.4,0.27,2.33830313984188
51.75,2.4,0.2775,1.91327865283539
51.75,2.4,0.285,1.43914551893991
51.75,2.4,0.2925,0.929222001558098
51.75,2.4,0.3,0.399154344305452
51.75,2.4,0.3075,-0.133846472871243
51.75,2.4,0.315,-0.651384090121948
51.75,2.4,0.3225,-1.13466619339175
51.75,2.4,0.33,-1.56532330841257
51.75,2.4,0.3375,-1.92628595436924
51.75,2.4,0.345,-2.20267689053631
51.75,2.4,0.3525,-2.38266894287397
51.75,2.4,0.36,-2.45825516456033
51.75,2.4,0.3675,-2.42587748330853
51.75,2.4,0.375,-2.28686298552135
51.75,2.4,0.3825,-2.04748471001667
51.75,2.4,0.39,-1.71941423896467
51.75,2.4,0.3975,-1.31859734887963
51.75,2.4,0.405,-0.865132665355006
51.75,2.4,0.4125,-0.382206973317954
51.75,2.4,0.42,0.105065123484237
51.75,2.4,0.4275,0.570982403393438
51.75,2.4,0.435,0.990705879333504
51.75,2.4,0.4425,1.34172875866243
51.75,2.4,0.45,1.60527272683535
51.75,2.4,0.4575,1.7675137595776
51.75,2.4,0.465,1.82054562828263
51.75,2.4,0.4725,1.76300144701107
51.75,2.4,0.48,1.60002535317949
51.75,2.4,0.4875,1.34420242247705
51.75,2.4,0.495,1.01295454614535
51.75,2.4,0.5025,0.628876531575678
51.75,2.4,0.51,0.217917527394161
51.75,2.4,0.5175,-0.192328320339401
51.75,2.4,0.525,-0.574488438123431
51.75,2.4,0.5325,-0.903305093307282
51.75,2.4,0.54,-1.1574167438429
51.75,2.4,0.5475,-1.32089132753773
51.75,2.4,0.555,-1.38438883682902
51.75,2.4,0.5625,-1.34585456124536
51.75,2.4,0.57,-1.21105022506445
51.75,2.4,0.5775,-0.991677110851764
51.75,2.4,0.585,-0.706589880894182
51.75,2.4,0.5925,-0.378988908885441
51.75,2.4,0.6,-0.0349568151718192
51.75,2.4,0.6075,0.298577422231983
51.75,2.4,0.615,0.595953148633835
51.75,2.4,0.6225,0.834800767179081
51.75,2.4,0.63,0.997805464547293
51.75,2.4,0.6375,1.07406299515755
51.75,2.4,0.645,1.05991011320799
51.75,2.4,0.6525,0.959154835826439
51.75,2.4,0.66,0.782681962870946
51.75,2.4,0.6675,0.54746291177668
51.75,2.4,0.675,0.275051219914502
51.75,2.4,0.6825,-0.0103087537430714
51.75,2.4,0.69,-0.283796704481041
51.75,2.4,0.6975,-0.522169948696008
51.75,2.4,0.705,-0.705765498551684
51.75,2.4,0.7125,-0.820172402026748
51.75,2.4,0.72,-0.857424553026353
51.75,2.4,0.7275,-0.816606814298654
51.75,2.4,0.735,-0.703820399497186
51.75,2.4,0.7425,-0.531512213360733
51.75,2.4,0.75,-0.317231780917076
52.5,2.4,-0.75,0.575329163870609
52.5,2.4,-0.7425,0.361547022886096
52.5,2.4,-0.735,0.105255324581803
52.5,2.4,-0.7275,-0.170464591302349
52.5,2.4,-0.72,-0.440171766033813
52.5,2.4,-0.7125,-0.678412227294068
52.5,2.4,-0.705,-0.862087710579916
52.5,2.4,-0.6975,-0.972625622032147
52.5,2.4,-0.69,-0.997748942428731
52.5,2.4,-0.6825,-0.93268298394962
52.5,2.4,-0.675,-0.780688847460218
52.5,2.4,-0.6675,-0.552875868560785
52.5,2.4,-0.66,-0.267311293924697
52.5,2.4,-0.6525,0.0523833072740579
52.5,2.4,-0.645,0.379460793883394
52.5,2.4,-0.6375,0.685708273924239
52.5,2.4,-0.63,0.944272252858936
52.5,2.4,-0.6225,1.13186115144882
52.5,2.4,-0.615,1.23074462770031
52.5,2.4,-0.6075,1.23028230415579
52.5,2.4,-0.6,1.12785720046578
52.5,2.4,-0.5925,0.929142083643445
52.5,2.4,-0.585,0.647684637076429
52.5,2.4,-0.5775,0.303854647915059
52.5,2.4,-0.57,-0.0767516045425893
52.5,2.4,-0.5625,-0.465312165576335
52.5,2.4,-0.555,-0.831947336967079
52.5,2.4,-0.5475,-1.14821268761059
52.5,2.4,-0.54,-1.38912778211492
52.5,2.4,-0.5325,-1.53502822759875
52.5,2.4,-0.525,-1.57305097540079
52.5,2.4,-0.5175,-1.49805448024322
52.5,2.4,-0.51,-1.31295464582371
52.5,2.4,-0.5025,-1.0284677706352
52.5,2.4,-0.495,-0.662296982412634
52.5,2.4,-0.4875,-0.237838944163927
52.5,2.4,-0.48,0.217479974397866
52.5,2.4,-0.4725,0.67410642221033
52.5,2.4,-0.465,1.1023587214748
52.5,2.4,-0.4575,1.4744926477079
52.5,2.4,-0.45,1.76605321577098
52.5,2.4,-0.4425,1.95788708423621
52.5,2.4,-0.435,2.03698460051905
52.5,2.4,-0.4275,1.99718383770729
52.5,2.4,-0.42,1.83938127576068
52.5,2.4,-0.4125,1.57129621673698
52.5,2.4,-0.405,1.20682825511706
52.5,2.4,-0.3975,0.765071482250989
52.5,2.4,-0.39,0.269067228083345
52.5,2.4,-0.3825,-0.255611728020798
52.5,2.4,-0.375,-0.782348587198106
52.5,2.4,-0.3675,-1.2850053829016
52.5,2.4,-0.36,-1.7390962145934
52.5,2.4,-0.3525,-2.12317962443068
52.5,2.4,-0.345,-2.41969163845886
52.5,2.4,-0.3375,-2.61564333683298
52.5,2.4,-0.33,-2.70301032051296
52.5,2.4,-0.3225,-2.67883858409304
52.5,2.4,-0.315,-2.54508536142976
52.5,2.4,-0.3075,-2.30822706596891
52.5,2.4,-0.3,-1.97867656985984
52.5,2.4,-0.2925,-1.57005850165384
52.5,2.4,-0.285,-1.09839401941037
52.5,2.4,-0.2775,-0.581245904852951
52.5,2.4,-0.27,-0.0367973135552193
52.5,2.4,-0.2625,0.516654707615172
52.5,2.4,-0.255,1.06184643333729
52.5,2.4,-0.2475,1.58286906337019
52.5,2.4,-0.24,2.06572214750816
52.5,2.4,-0.2325,2.49866262029908
52.5,2.4,-0.225,2.87242077987344
52.5,2.4,-0.2175,3.18028986799587
52.5,2.4,-0.21,3.4181013459764
52.5,2.4,-0.2025,3.58410195316907
52.5,2.4,-0.195,3.67875117296612
52.5,2.4,-0.1875,3.70445889799292
52.5,2.4,-0.18,3.66524260205541
52.5,2.4,-0.1725,3.56655646946083
52.5,2.4,-0.165,3.41473674029512
52.5,2.4,-0.1575,3.21683929009699
52.5,2.4,-0.15,2.98030040496044
52.5,2.4,-0.1425,2.71267001226343
52.5,2.4,-0.135,2.42138123651259
52.5,2.4,-0.1275,2.11355968479945
52.5,2.4,-0.12,1.79587355796281
52.5,2.4,-0.1125,1.47442373748256
52.5,2.4,-0.105,1.15467144629459
52.5,2.4,-0.0975,0.841399927364028
52.5,2.4,-0.09,0.538705807177446
52.5,2.4,-0.0825,0.24998266373825
52.5,2.4,-0.075,-0.0219098309557983
52.5,2.4,-0.0675,-0.274793754379123
52.5,2.4,-0.06,-0.506979820445804
52.5,2.4,-0.0525,-0.717230629799555
52.5,2.4,-0.045,-0.904689174639751
52.5,2.4,-0.0375,-1.06880762501481
52.5,2.4,-0.03,-1.20927901195202
52.5,2.4,-0.0225,-1.3259739267825
52.5,2.4,-0.015,-1.41888390379343
52.5,2.4,-0.0075,-1.48807275605303
52.5,2.4,0,-1.53363679635504
52.5,2.4,0.0075,-1.55562277040536
52.5,2.4,0.015,-1.55418381417017
52.5,2.4,0.0225,-1.52935213434233
52.5,2.4,0.03,-1.48115153742679
52.5,2.4,0.0375,-1.40958834305664
52.5,2.4,0.045,-1.31467183747372
52.5,2.4,0.0525,-1.19644441626156
52.5,2.4,0.06,-1.05502089019241
52.5,2.4,0.0675,-0.890636207976595
52.5,2.4,0.075,-0.7037005812
52.5,2.4,0.0825,-0.494860674655237
52.5,2.4,0.09,-0.265065149221412
52.5,2.4,0.0975,-0.0156324197150081
52.5,2.4,0.105,0.251710453007648
52.5,2.4,0.1125,0.534662212451721
52.5,2.4,0.12,0.830422622653145
52.5,2.4,0.1275,1.13557403434319
52.5,2.4,0.135,1.44606446649323
52.5,2.4,0.1425,1.75719684173479
52.5,2.4,0.15,2.06364262663559
52.5,2.4,0.1575,2.35948424906719
52.5,2.4,0.165,2.63829018598927
52.5,2.4,0.1725,2.89322581221255
52.5,2.4,0.18,3.1172019433723
52.5,2.4,0.1875,3.30306148082013
52.5,2.4,0.195,3.44384367605041
52.5,2.4,0.2025,3.53288667529836
52.5,2.4,0.21,3.56432775019049
52.5,2.4,0.2175,3.53326734092688
52.5,2.4,0.225,3.43610907044131
52.5,2.4,0.2325,3.27086007314233
52.5,2.4,0.24,3.03740803948059
52.5,2.4,0.2475,2.73775738060921
52.5,2.4,0.255,2.37620611250887
52.5,2.4,0.2625,1.95944523382017
52.5,2.4,0.27,1.49656370297127
52.5,2.4,0.2775,0.998944735846636
52.5,2.4,0.285,0.480043104276268
52.5,2.4,0.2925,-0.0449735349583478
52.5,2.4,0.3,-0.559637211741905
52.5,2.4,0.3075,-1.0468718716205
52.5,2.4,0.315,-1.48958076989947
52.5,2.4,0.3225,-1.87142688029149
52.5,2.4,0.33,-2.17762413792363
52.5,2.4,0.3375,-2.39572872575806
52.5,2.4,0.345,-2.51638605630785
52.5,2.4,0.3525,-2.53398631332613
52.5,2.4,0.36,-2.44718140085089
52.5,2.4,0.3675,-2.25921928981302
52.5,2.4,0.375,-1.9780582613103
52.5,2.4,0.3825,-1.6160689228203
52.5,2.4,0.39,-1.19024665165747
52.5,2.4,0.3975,-0.720688645201988
52.5,2.4,0.405,-0.230264412581282
52.5,2.4,0.4125,0.256643226229116
52.5,2.4,0.42,0.715405568085541
52.5,2.4,0.4275,1.12250405791073
52.5,2.4,0.435,1.45689541541574
52.5,2.4,0.4425,1.70129911591081
52.5,2.4,0.45,1.84331883629032
52.5,2.4,0.4575,1.87631409715193
52.5,2.4,0.465,1.7999494695394
52.5,2.4,0.4725,1.62036612031758
52.5,2.4,0.48,1.349905956991
52.5,2.4,0.4875,1.00677508159325
52.5,2.4,0.495,0.613282592822981
52.5,2.4,0.5025,0.195079560077142
52.5,2.4,0.51,-0.220663838276605
52.5,2.4,0.5175,-0.607044738735664
52.5,2.4,0.525,-0.939242310960843
52.5,2.4,0.5325,-1.19623081528814
52.5,2.4,0.54,-1.3622624538672
52.5,2.4,0.5475,-1.42800307299782
52.5,2.4,0.555,-1.39122527061557
52.5,2.4,0.5625,-1.25699368939931
52.5,2.4,0.57,-1.03764649635641
52.5,2.4,0.5775,-0.750574350742443
52.5,2.4,0.585,-0.418893355339711
52.5,2.4,0.5925,-0.0684056928259743
52.5,2.4,0.6,0.274041239063856
52.5,2.4,0.6075,0.582617352031878
52.5,2.4,0.615,0.834507142093269
52.5,2.4,0.6225,1.01167985083029
52.5,2.4,0.63,1.10228539510327
52.5,2.4,0.6375,1.10155669286015
52.5,2.4,0.645,1.01213783574996
52.5,2.4,0.6525,0.843804455555897
52.5,2.4,0.66,0.612593738523957
52.5,2.4,0.6675,0.339412456099662
52.5,2.4,0.675,0.0482375433396496
52.5,2.4,0.6825,-0.235939128121335
52.5,2.4,0.69,-0.489245684798347
52.5,2.4,0.6975,-0.690959581227492
52.5,2.4,0.705,-0.825253274606716
52.5,2.4,0.7125,-0.882501675690086
52.5,2.4,0.72,-0.860034723971676
52.5,2.4,0.7275,-0.762267591772093
52.5,2.4,0.735,-0.600197074263533
52.5,2.4,0.7425,-0.390310559464587
52.5,2.4,0.75,-0.153008186847884
53.25,2.4,-0.75,0.708743165091159
53.25,2.4,-0.7425,0.533338225763084
53.25,2.4,-0.735,0.300889752833116
53.25,2.4,-0.7275,0.0316035869474115
53.25,2.4,-0.72,-0.25042557738233
53.25,2.4,-0.7125,-0.519392200602257
53.25,2.4,-0.705,-0.750133627368666
53.25,2.4,-0.6975,-0.920442200476274
53.25,2.4,-0.69,-1.01312351656478
53.25,2.4,-0.6825,-1.01761331631325
53.25,2.4,-0.675,-0.931007212815055
53.25,2.4,-0.6675,-0.758411949344536
53.25,2.4,-0.66,-0.512588854156907
53.25,2.4,-0.6525,-0.213013853440709
53.25,2.4,-0.645,0.116088983930259
53.25,2.4,-0.6375,0.447271338535903
53.25,2.4,-0.63,0.752494380330174
53.25,2.4,-0.6225,1.00541163825728
53.25,2.4,-0.615,1.18358390339181
53.25,2.4,-0.6075,1.27036407553948
53.25,2.4,-0.6,1.25629785465034
53.25,2.4,-0.5925,1.13992995771969
53.25,2.4,-0.585,0.92795748924985
53.25,2.4,-0.5775,0.634727457659004
53.25,2.4,-0.57,0.281129359588792
53.25,2.4,-0.5625,-0.107018269440065
53.25,2.4,-0.555,-0.500980872832989
53.25,2.4,-0.5475,-0.871075695520581
53.25,2.4,-0.54,-1.1893921480442
53.25,2.4,-0.5325,-1.4314175428711
53.25,2.4,-0.525,-1.57796521865324
53.25,2.4,-0.5175,-1.6165394410636
53.25,2.4,-0.51,-1.54218927868837
53.25,2.4,-0.5025,-1.35780348950603
53.25,2.4,-0.495,-1.07384224642921
53.25,2.4,-0.4875,-0.707543485329177
53.25,2.4,-0.48,-0.281678601981318
53.25,2.4,-0.4725,0.177038411719228
53.25,2.4,-0.465,0.639764310362698
53.25,2.4,-0.4575,1.07746854022659
53.25,2.4,-0.45,1.46269236127679
53.25,2.4,-0.4425,1.77125491900648
53.25,2.4,-0.435,1.98377508873953
53.25,2.4,-0.4275,2.08668330379926
53.25,2.4,-0.42,2.07288622691793
53.25,2.4,-0.4125,1.94200758507929
53.25,2.4,-0.405,1.70021361026501
53.25,2.4,-0.3975,1.35965814658039
53.25,2.4,-0.39,0.937604649215053
53.25,2.4,-0.3825,0.45529883583749
53.25,2.4,-0.375,-0.0633239986113543
53.25,2.4,-0.3675,-0.593006248864237
53.25,2.4,-0.36,-1.10858216084508
53.25,2.4,-0.3525,-1.58612718711865
53.25,2.4,-0.345,-2.00418756979841
53.25,2.4,-0.3375,-2.34467143148666
53.25,2.4,-0.33,-2.59353168432043
53.25,2.4,-0.3225,-2.74119386916213
53.25,2.4,-0.315,-2.78272805023726
53.25,2.4,-0.3075,-2.71777863807439
53.25,2.4,-0.3,-2.55027830896467
53.25,2.4,-0.2925,-2.28798153661788
53.25,2.4,-0.285,-1.94185941518168
